studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_ND,2025,ND,1,4,3,39,4119,IL19-7048,NA,subplot,B4I_2025_ND_4119_subplot_2,30,68,76,20,60,70,8,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,3,39,4119,IL19-7048,NA,subplot,B4I_2025_ND_4119_subplot_3,29,70,75,17,66,71,14,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,3,40,4120,IL23-963,NDP250074Y,plot,B4I_2025_ND_4120,NA,NA,NA,NA,NA,NA,NA,NA,3,179,184
B4I_2025_ND,2025,ND,1,4,3,40,4120,IL23-963,NA,subplot,B4I_2025_ND_4120_subplot_1,28,75,75,21,72,82,11,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,3,40,4120,IL23-963,NA,subplot,B4I_2025_ND_4120_subplot_2,31,62,77,22,64,87,12,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,3,40,4120,IL23-963,NA,subplot,B4I_2025_ND_4120_subplot_3,22,71,76,20,72,87,14,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,40,4121,IL23-4555,NDP250141G,plot,B4I_2025_ND_4121,NA,NA,NA,NA,NA,NA,NA,NA,8,177,185
B4I_2025_ND,2025,ND,1,4,4,40,4121,IL23-4555,NA,subplot,B4I_2025_ND_4121_subplot_1,32,70,69,22,78,87,14,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,40,4121,IL23-4555,NA,subplot,B4I_2025_ND_4121_subplot_2,28,73,67,21,69,90,10,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,40,4121,IL23-4555,NA,subplot,B4I_2025_ND_4121_subplot_3,28,67,70,20,77,81,7,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,39,4122,IL23-3549,NDP170161Y,plot,B4I_2025_ND_4122,NA,NA,NA,NA,NA,NA,NA,NA,6,180,183
B4I_2025_ND,2025,ND,1,4,4,39,4122,IL23-3549,NA,subplot,B4I_2025_ND_4122_subplot_1,27,79,78,25,76,90,6,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,39,4122,IL23-3549,NA,subplot,B4I_2025_ND_4122_subplot_2,25,67,76,24,72,87,16,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,39,4122,IL23-3549,NA,subplot,B4I_2025_ND_4122_subplot_3,17,69,77,19,72,86,9,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,38,4123,IL23-1806,NDP250067Y,plot,B4I_2025_ND_4123,NA,NA,NA,NA,NA,NA,NA,NA,5,181,185
B4I_2025_ND,2025,ND,1,4,4,38,4123,IL23-1806,NA,subplot,B4I_2025_ND_4123_subplot_1,26,75,80,20,66,91,16,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,38,4123,IL23-1806,NA,subplot,B4I_2025_ND_4123_subplot_2,26,60,88,20,60,89,16,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,38,4123,IL23-1806,NA,subplot,B4I_2025_ND_4123_subplot_3,25,67,90,20,61,87,5,9,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,37,4124,IL23-3635,NDP250108G,plot,B4I_2025_ND_4124,NA,NA,NA,NA,NA,NA,NA,NA,7,179,186
B4I_2025_ND,2025,ND,1,4,4,37,4124,IL23-3635,NA,subplot,B4I_2025_ND_4124_subplot_1,25,74,85,23,70,84,14,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,37,4124,IL23-3635,NA,subplot,B4I_2025_ND_4124_subplot_2,26,76,82,21,62,90,12,9,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,37,4124,IL23-3635,NA,subplot,B4I_2025_ND_4124_subplot_3,23,76,91,13,52,87,3,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,36,4125,IL23-763,NDP250109G,plot,B4I_2025_ND_4125,NA,NA,NA,NA,NA,NA,NA,NA,5,179,186
B4I_2025_ND,2025,ND,1,4,4,36,4125,IL23-763,NA,subplot,B4I_2025_ND_4125_subplot_1,31,67,84,16,65,76,11,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,36,4125,IL23-763,NA,subplot,B4I_2025_ND_4125_subplot_2,31,73,80,20,61,77,12,2,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,36,4125,IL23-763,NA,subplot,B4I_2025_ND_4125_subplot_3,32,75,87,18,58,71,3,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,35,4126,IL23-1259,NDP250125Y,plot,B4I_2025_ND_4126,NA,NA,NA,NA,NA,NA,NA,NA,8,178,185
B4I_2025_ND,2025,ND,1,4,4,35,4126,IL23-1259,NA,subplot,B4I_2025_ND_4126_subplot_1,28,73,77,20,72,73,11,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,35,4126,IL23-1259,NA,subplot,B4I_2025_ND_4126_subplot_2,27,64,78,18,63,84,9,9,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,35,4126,IL23-1259,NA,subplot,B4I_2025_ND_4126_subplot_3,25,69,73,18,65,69,17,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,34,4127,IL23-1650,NDP250076Y,plot,B4I_2025_ND_4127,NA,NA,NA,NA,NA,NA,NA,NA,2,177,182
B4I_2025_ND,2025,ND,1,4,4,34,4127,IL23-1650,NA,subplot,B4I_2025_ND_4127_subplot_1,27,67,71,24,64,75,6,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,34,4127,IL23-1650,NA,subplot,B4I_2025_ND_4127_subplot_2,28,68,74,20,62,80,9,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,34,4127,IL23-1650,NA,subplot,B4I_2025_ND_4127_subplot_3,31,67,81,21,58,74,6,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,33,4128,IL21-7653,NDP250088Y,plot,B4I_2025_ND_4128,NA,NA,NA,NA,NA,NA,NA,NA,2,175,183
B4I_2025_ND,2025,ND,1,4,4,33,4128,IL21-7653,NA,subplot,B4I_2025_ND_4128_subplot_1,31,69,75,18,69,75,19,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,33,4128,IL21-7653,NA,subplot,B4I_2025_ND_4128_subplot_2,31,71,76,18,67,81,10,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,33,4128,IL21-7653,NA,subplot,B4I_2025_ND_4128_subplot_3,31,72,74,23,66,76,6,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,32,4129,IL19-4556,NDP170004G,plot,B4I_2025_ND_4129,NA,NA,NA,NA,NA,NA,NA,NA,7,178,182
B4I_2025_ND,2025,ND,1,4,4,32,4129,IL19-4556,NA,subplot,B4I_2025_ND_4129_subplot_1,26,77,82,14,65,77,13,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,32,4129,IL19-4556,NA,subplot,B4I_2025_ND_4129_subplot_2,36,82,72,18,63,74,19,11,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,32,4129,IL19-4556,NA,subplot,B4I_2025_ND_4129_subplot_3,25,70,84,21,63,78,5,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,31,4130,IL20-5913,NDP250088Y,plot,B4I_2025_ND_4130,NA,NA,NA,NA,NA,NA,NA,NA,7,178,183
B4I_2025_ND,2025,ND,1,4,4,31,4130,IL20-5913,NA,subplot,B4I_2025_ND_4130_subplot_1,29,66,74,22,66,80,16,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,31,4130,IL20-5913,NA,subplot,B4I_2025_ND_4130_subplot_2,30,71,77,23,68,80,13,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,31,4130,IL20-5913,NA,subplot,B4I_2025_ND_4130_subplot_3,33,67,69,21,73,74,11,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,30,4131,IL23-4575,NDP250163Y,plot,B4I_2025_ND_4131,NA,NA,NA,NA,NA,NA,NA,NA,7,176,183
B4I_2025_ND,2025,ND,1,4,4,30,4131,IL23-4575,NA,subplot,B4I_2025_ND_4131_subplot_1,28,67,73,26,81,81,13,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,30,4131,IL23-4575,NA,subplot,B4I_2025_ND_4131_subplot_2,28,66,73,23,73,84,14,9,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,30,4131,IL23-4575,NA,subplot,B4I_2025_ND_4131_subplot_3,30,76,75,23,66,81,14,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,29,4132,IL22-6261,NDP250185G,plot,B4I_2025_ND_4132,NA,NA,NA,NA,NA,NA,NA,NA,6,178,186
B4I_2025_ND,2025,ND,1,4,4,29,4132,IL22-6261,NA,subplot,B4I_2025_ND_4132_subplot_1,34,76,74,22,69,77,11,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,29,4132,IL22-6261,NA,subplot,B4I_2025_ND_4132_subplot_2,32,77,70,21,65,87,13,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,29,4132,IL22-6261,NA,subplot,B4I_2025_ND_4132_subplot_3,26,66,77,20,70,82,8,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,28,4133,IL23-543,NDP250167Y,plot,B4I_2025_ND_4133,NA,NA,NA,NA,NA,NA,NA,NA,3,181,182
B4I_2025_ND,2025,ND,1,4,4,28,4133,IL23-543,NA,subplot,B4I_2025_ND_4133_subplot_1,29,69,75,25,70,80,9,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,28,4133,IL23-543,NA,subplot,B4I_2025_ND_4133_subplot_2,27,68,83,19,68,66,12,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,28,4133,IL23-543,NA,subplot,B4I_2025_ND_4133_subplot_3,32,72,76,20,64,69,16,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,27,4134,IL23-4718,NDP150476G,plot,B4I_2025_ND_4134,NA,NA,NA,NA,NA,NA,NA,NA,2,177,179
B4I_2025_ND,2025,ND,1,4,4,27,4134,IL23-4718,NA,subplot,B4I_2025_ND_4134_subplot_1,31,76,79,28,65,71,10,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,27,4134,IL23-4718,NA,subplot,B4I_2025_ND_4134_subplot_2,26,67,71,23,61,63,10,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,27,4134,IL23-4718,NA,subplot,B4I_2025_ND_4134_subplot_3,34,70,75,24,69,59,16,9,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,26,4135,IL23-3669,NDP150231Y,plot,B4I_2025_ND_4135,NA,NA,NA,NA,NA,NA,NA,NA,4,180,184
B4I_2025_ND,2025,ND,1,4,4,26,4135,IL23-3669,NA,subplot,B4I_2025_ND_4135_subplot_1,27,80,79,18,70,74,9,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,26,4135,IL23-3669,NA,subplot,B4I_2025_ND_4135_subplot_2,27,75,79,19,73,79,11,2,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,26,4135,IL23-3669,NA,subplot,B4I_2025_ND_4135_subplot_3,29,78,92,22,63,70,5,10,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,25,4136,IL23-1613,NDP250116G,plot,B4I_2025_ND_4136,NA,NA,NA,NA,NA,NA,NA,NA,4,176,183
B4I_2025_ND,2025,ND,1,4,4,25,4136,IL23-1613,NA,subplot,B4I_2025_ND_4136_subplot_1,32,75,75,20,72,77,9,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,25,4136,IL23-1613,NA,subplot,B4I_2025_ND_4136_subplot_2,34,77,91,23,66,77,9,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,25,4136,IL23-1613,NA,subplot,B4I_2025_ND_4136_subplot_3,37,73,73,23,63,66,7,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,24,4137,IL23-423,NDP250091Y,plot,B4I_2025_ND_4137,NA,NA,NA,NA,NA,NA,NA,NA,5,180,188
B4I_2025_ND,2025,ND,1,4,4,24,4137,IL23-423,NA,subplot,B4I_2025_ND_4137_subplot_1,26,70,80,16,67,85,14,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,24,4137,IL23-423,NA,subplot,B4I_2025_ND_4137_subplot_2,29,77,72,15,66,75,11,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,24,4137,IL23-423,NA,subplot,B4I_2025_ND_4137_subplot_3,24,68,81,16,63,73,12,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,23,4138,IL21-3542,NDP250116G,plot,B4I_2025_ND_4138,NA,NA,NA,NA,NA,NA,NA,NA,5,177,183
B4I_2025_ND,2025,ND,1,4,4,23,4138,IL21-3542,NA,subplot,B4I_2025_ND_4138_subplot_1,26,60,67,17,68,72,14,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,23,4138,IL21-3542,NA,subplot,B4I_2025_ND_4138_subplot_2,33,65,73,18,65,80,10,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,23,4138,IL21-3542,NA,subplot,B4I_2025_ND_4138_subplot_3,25,64,66,18,69,72,13,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,22,4139,IL23-3857,NDP170043G,plot,B4I_2025_ND_4139,NA,NA,NA,NA,NA,NA,NA,NA,5,178,180
B4I_2025_ND,2025,ND,1,4,4,22,4139,IL23-3857,NA,subplot,B4I_2025_ND_4139_subplot_1,29,65,72,18,66,77,4,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,22,4139,IL23-3857,NA,subplot,B4I_2025_ND_4139_subplot_2,31,65,81,19,58,71,11,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,22,4139,IL23-3857,NA,subplot,B4I_2025_ND_4139_subplot_3,29,74,80,20,69,66,14,2,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,21,4140,IL23-1653,NDP250128Y,plot,B4I_2025_ND_4140,NA,NA,NA,NA,NA,NA,NA,NA,4,178,186
B4I_2025_ND,2025,ND,1,4,4,21,4140,IL23-1653,NA,subplot,B4I_2025_ND_4140_subplot_1,27,65,73,18,58,71,11,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,21,4140,IL23-1653,NA,subplot,B4I_2025_ND_4140_subplot_2,28,68,83,17,59,66,12,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,21,4140,IL23-1653,NA,subplot,B4I_2025_ND_4140_subplot_3,21,68,80,13,60,69,12,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,20,4141,IL23-4049,NDP250035G,plot,B4I_2025_ND_4141,NA,NA,NA,NA,NA,NA,NA,NA,4,178,188
B4I_2025_ND,2025,ND,1,4,4,20,4141,IL23-4049,NA,subplot,B4I_2025_ND_4141_subplot_1,28,66,70,18,68,88,9,10,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,20,4141,IL23-4049,NA,subplot,B4I_2025_ND_4141_subplot_2,26,62,74,22,66,78,15,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,20,4141,IL23-4049,NA,subplot,B4I_2025_ND_4141_subplot_3,28,72,76,17,63,74,10,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,19,4142,IL23-1842,NDP250186G,plot,B4I_2025_ND_4142,NA,NA,NA,NA,NA,NA,NA,NA,4,180,187
B4I_2025_ND,2025,ND,1,4,4,19,4142,IL23-1842,NA,subplot,B4I_2025_ND_4142_subplot_1,22,65,69,17,63,82,7,9,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,19,4142,IL23-1842,NA,subplot,B4I_2025_ND_4142_subplot_2,24,69,72,16,58,83,12,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,19,4142,IL23-1842,NA,subplot,B4I_2025_ND_4142_subplot_3,21,68,74,16,60,84,10,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,18,4143,IL23-875,NDP250080Y,plot,B4I_2025_ND_4143,NA,NA,NA,NA,NA,NA,NA,NA,5,178,183
B4I_2025_ND,2025,ND,1,4,4,18,4143,IL23-875,NA,subplot,B4I_2025_ND_4143_subplot_1,28,59,70,21,67,87,12,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,18,4143,IL23-875,NA,subplot,B4I_2025_ND_4143_subplot_2,28,66,70,21,62,79,20,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,18,4143,IL23-875,NA,subplot,B4I_2025_ND_4143_subplot_3,28,64,64,21,60,80,8,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,17,4144,IL20-8446,NDP250043Y,plot,B4I_2025_ND_4144,NA,NA,NA,NA,NA,NA,NA,NA,2,175,186
B4I_2025_ND,2025,ND,1,4,4,17,4144,IL20-8446,NA,subplot,B4I_2025_ND_4144_subplot_1,32,54,68,22,60,68,4,11,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,17,4144,IL20-8446,NA,subplot,B4I_2025_ND_4144_subplot_2,33,60,57,22,54,72,15,9,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,17,4144,IL20-8446,NA,subplot,B4I_2025_ND_4144_subplot_3,36,61,64,23,60,73,12,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,16,4145,IL22-4169,NDP170247Y,plot,B4I_2025_ND_4145,NA,NA,NA,NA,NA,NA,NA,NA,2,178,181
B4I_2025_ND,2025,ND,1,4,4,16,4145,IL22-4169,NA,subplot,B4I_2025_ND_4145_subplot_1,30,68,81,21,68,75,9,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,16,4145,IL22-4169,NA,subplot,B4I_2025_ND_4145_subplot_2,31,70,72,24,64,79,18,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,16,4145,IL22-4169,NA,subplot,B4I_2025_ND_4145_subplot_3,30,68,85,21,68,85,8,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,15,4146,IL23-1547,NDP170101G,plot,B4I_2025_ND_4146,NA,NA,NA,NA,NA,NA,NA,NA,3,178,183
B4I_2025_ND,2025,ND,1,4,4,15,4146,IL23-1547,NA,subplot,B4I_2025_ND_4146_subplot_1,31,70,68,22,70,77,17,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,15,4146,IL23-1547,NA,subplot,B4I_2025_ND_4146_subplot_2,30,67,71,19,66,74,10,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,15,4146,IL23-1547,NA,subplot,B4I_2025_ND_4146_subplot_3,32,68,80,18,67,76,9,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,14,4147,IL23-1660,NDP170245Y,plot,B4I_2025_ND_4147,NA,NA,NA,NA,NA,NA,NA,NA,3,177,183
B4I_2025_ND,2025,ND,1,4,4,14,4147,IL23-1660,NA,subplot,B4I_2025_ND_4147_subplot_1,30,66,70,22,67,73,15,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,14,4147,IL23-1660,NA,subplot,B4I_2025_ND_4147_subplot_2,28,69,67,21,59,72,10,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,14,4147,IL23-1660,NA,subplot,B4I_2025_ND_4147_subplot_3,26,61,71,22,60,71,8,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,13,4148,IL23-2625,NDP250057G,plot,B4I_2025_ND_4148,NA,NA,NA,NA,NA,NA,NA,NA,5,177,183
B4I_2025_ND,2025,ND,1,4,4,13,4148,IL23-2625,NA,subplot,B4I_2025_ND_4148_subplot_1,30,71,74,26,73,85,12,2,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,13,4148,IL23-2625,NA,subplot,B4I_2025_ND_4148_subplot_2,32,81,62,25,68,79,10,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,13,4148,IL23-2625,NA,subplot,B4I_2025_ND_4148_subplot_3,31,67,70,26,81,72,8,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,12,4149,IL23-2246,NDP150476G,plot,B4I_2025_ND_4149,NA,NA,NA,NA,NA,NA,NA,NA,2,179,178
B4I_2025_ND,2025,ND,1,4,4,12,4149,IL23-2246,NA,subplot,B4I_2025_ND_4149_subplot_1,23,68,74,26,59,73,9,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,12,4149,IL23-2246,NA,subplot,B4I_2025_ND_4149_subplot_2,27,73,67,26,55,64,7,10,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,12,4149,IL23-2246,NA,subplot,B4I_2025_ND_4149_subplot_3,25,68,75,22,59,65,13,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,11,4150,IL20-7841,NDP250063Y,plot,B4I_2025_ND_4150,NA,NA,NA,NA,NA,NA,NA,NA,2,178,182
B4I_2025_ND,2025,ND,1,4,4,11,4150,IL20-7841,NA,subplot,B4I_2025_ND_4150_subplot_1,28,71,77,25,70,72,12,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,11,4150,IL20-7841,NA,subplot,B4I_2025_ND_4150_subplot_2,30,75,75,24,70,74,15,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,11,4150,IL20-7841,NA,subplot,B4I_2025_ND_4150_subplot_3,24,75,80,23,66,69,6,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,10,4151,IL22-1939,NDP170001G,plot,B4I_2025_ND_4151,NA,NA,NA,NA,NA,NA,NA,NA,6,176,183
B4I_2025_ND,2025,ND,1,4,4,10,4151,IL22-1939,NA,subplot,B4I_2025_ND_4151_subplot_1,31,59,74,19,70,73,16,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,10,4151,IL22-1939,NA,subplot,B4I_2025_ND_4151_subplot_2,31,70,76,21,66,85,11,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,10,4151,IL22-1939,NA,subplot,B4I_2025_ND_4151_subplot_3,32,69,75,20,60,78,9,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,9,4152,IL23-1450,NDP250086Y,plot,B4I_2025_ND_4152,NA,NA,NA,NA,NA,NA,NA,NA,5,179,184
B4I_2025_ND,2025,ND,1,4,4,9,4152,IL23-1450,NA,subplot,B4I_2025_ND_4152_subplot_1,27,71,77,25,75,81,16,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,9,4152,IL23-1450,NA,subplot,B4I_2025_ND_4152_subplot_2,26,73,82,22,69,77,12,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,9,4152,IL23-1450,NA,subplot,B4I_2025_ND_4152_subplot_3,29,73,80,20,69,81,8,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,8,4153,IL23-4274,NDP150476G,plot,B4I_2025_ND_4153,NA,NA,NA,NA,NA,NA,NA,NA,2,175,178
B4I_2025_ND,2025,ND,1,4,4,8,4153,IL23-4274,NA,subplot,B4I_2025_ND_4153_subplot_1,26,63,75,25,60,63,6,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,8,4153,IL23-4274,NA,subplot,B4I_2025_ND_4153_subplot_2,27,63,69,19,59,79,13,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,8,4153,IL23-4274,NA,subplot,B4I_2025_ND_4153_subplot_3,25,61,68,23,66,56,5,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,7,4154,IL23-4253,NDP250077Y,plot,B4I_2025_ND_4154,NA,NA,NA,NA,NA,NA,NA,NA,4,175,184
B4I_2025_ND,2025,ND,1,4,4,7,4154,IL23-4253,NA,subplot,B4I_2025_ND_4154_subplot_1,25,68,72,21,59,74,11,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,7,4154,IL23-4253,NA,subplot,B4I_2025_ND_4154_subplot_2,31,68,70,20,66,79,5,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,7,4154,IL23-4253,NA,subplot,B4I_2025_ND_4154_subplot_3,31,71,67,22,61,68,14,5,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,6,4155,IL22-4714,NDP170022G,plot,B4I_2025_ND_4155,NA,NA,NA,NA,NA,NA,NA,NA,1,178,180
B4I_2025_ND,2025,ND,1,4,4,6,4155,IL22-4714,NA,subplot,B4I_2025_ND_4155_subplot_1,28,72,69,19,61,64,12,10,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,6,4155,IL22-4714,NA,subplot,B4I_2025_ND_4155_subplot_2,30,72,82,18,58,64,13,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,6,4155,IL22-4714,NA,subplot,B4I_2025_ND_4155_subplot_3,27,74,74,18,60,70,12,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,5,4156,IL23-875,NDP150232Y,plot,B4I_2025_ND_4156,NA,NA,NA,NA,NA,NA,NA,NA,1,177,186
B4I_2025_ND,2025,ND,1,4,4,5,4156,IL23-875,NA,subplot,B4I_2025_ND_4156_subplot_1,25,64,64,23,63,71,9,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,5,4156,IL23-875,NA,subplot,B4I_2025_ND_4156_subplot_2,26,59,62,22,65,64,7,4,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,5,4156,IL23-875,NA,subplot,B4I_2025_ND_4156_subplot_3,24,61,66,23,69,64,7,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,4,4157,IL21-4364,NDP160034Y,plot,B4I_2025_ND_4157,NA,NA,NA,NA,NA,NA,NA,NA,3,174,184
B4I_2025_ND,2025,ND,1,4,4,4,4157,IL21-4364,NA,subplot,B4I_2025_ND_4157_subplot_1,31,58,63,20,66,69,13,8,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,4,4157,IL21-4364,NA,subplot,B4I_2025_ND_4157_subplot_2,31,57,69,21,63,70,15,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,4,4157,IL21-4364,NA,subplot,B4I_2025_ND_4157_subplot_3,26,64,60,22,61,66,11,3,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,3,4158,IL20-8456,NDP250066Y,plot,B4I_2025_ND_4158,NA,NA,NA,NA,NA,NA,NA,NA,2,175,181
B4I_2025_ND,2025,ND,1,4,4,3,4158,IL20-8456,NA,subplot,B4I_2025_ND_4158_subplot_1,27,55,62,21,70,81,11,2,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,3,4158,IL20-8456,NA,subplot,B4I_2025_ND_4158_subplot_2,31,65,61,24,66,83,10,10,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,3,4158,IL20-8456,NA,subplot,B4I_2025_ND_4158_subplot_3,28,60,59,25,65,73,13,6,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,2,4159,IL23-377,NDP160129G,plot,B4I_2025_ND_4159,NA,NA,NA,NA,NA,NA,NA,NA,1,180,181
B4I_2025_ND,2025,ND,1,4,4,2,4159,IL23-377,NA,subplot,B4I_2025_ND_4159_subplot_1,24,71,74,20,60,62,17,7,NA,NA,NA
B4I_2025_ND,2025,ND,1,4,4,2,4159,IL23-377,NA,subplot,B4I_2025_ND_4159_subplot_2,27,72,75,20,61,61,8,6,NA,NA,NA
