"","studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Biomass_1_oat_g","Biomass_2_oat_g","Biomass_3_oat_g","Biomass_4_oat_g","Grain weight - g|CO_350:0005123","oat_grain_yield","Lodging","Biomass_1_pea_g","Biomass_2_pea_g","Biomass_3_pea_g","Biomass_4_pea_g","Pea grain weight - g|COMP:0000009","pea_grain_yield","Pea plant establishment - plants/ft2|COMP:0000052","Pea plant height - cm|day 151|COMP:0000087","Pea plant height - cm|day 176|COMP:0000088","Pea plant height - cm|day 196|COMP:0000089","Pea plant height - cm|day 214|COMP:0000090","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|day 151|COMP:0000075","Plant height - cm|day 176|COMP:0000076","Plant height - cm|day 196|COMP:0000077","Plant height - cm|day 214|COMP:0000078","Biomass_1_weed_g","Biomass_2_weed_g","Biomass_3_weed_g","Biomass_4_weed_g","notes","AUSTRIAN FIELD PEAS","DS Admiral","Frostmaster Peas","Icicle Winter Peas","Maxum","ND Dawn","ND Victory","NDP140510Y","NDP150231Y","NDP150412G","Organic 4010","delta field pea","peaName","pea_type"
"736",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102429,"GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158",NA,"subplot",713713,"SpringOatPeaIntercrop_2024_NY_85_subplot_2",1,2,85,9,5,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,45,61,32,59,30,79,100,88,NA,NA,NA,NA,NA,NA,NA,"Frostmaster Peas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frostmaster Peas","forage"
"737",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102429,"GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158",NA,"subplot",713715,"SpringOatPeaIntercrop_2024_NY_85_subplot_3",1,2,85,9,5,"test",NA,NA,356.2,NA,NA,NA,NA,NA,NA,23.2,NA,NA,NA,NA,9,20,61,15,8,48,29,96,47,43,NA,15.7,NA,NA,NA,NA,NA,"Frostmaster Peas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frostmaster Peas","forage"
"738",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102429,"GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158",NA,"plot",711359,"SpringOatPeaIntercrop_2024_NY_86",1,2,86,9,6,"test",NA,NA,NA,NA,NA,121,39,8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"739",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102429,"GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158",NA,"subplot",714396,"SpringOatPeaIntercrop_2024_NY_86_subplot_1",1,2,86,9,6,"test",NA,NA,NA,433.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,31,28,96,118,106,NA,NA,170.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"740",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102429,"GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158",NA,"subplot",714398,"SpringOatPeaIntercrop_2024_NY_86_subplot_2",1,2,86,9,6,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,24,99,65,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"741",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102429,"GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158",NA,"subplot",714400,"SpringOatPeaIntercrop_2024_NY_86_subplot_3",1,2,86,9,6,"test",NA,NA,232.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,19,27,99,57,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"742",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"plot",711341,"SpringOatPeaIntercrop_2024_NY_87",1,2,87,9,7,"test",NA,NA,NA,NA,NA,132,47,5,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"743",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"subplot",714140,"SpringOatPeaIntercrop_2024_NY_87_subplot_1",1,2,87,9,7,"test",NA,NA,NA,NA,247.6,NA,NA,NA,NA,NA,NA,2.2,NA,NA,0,9,0,0,66,16,27,95,110,101,NA,NA,NA,315.4,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"744",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"subplot",714142,"SpringOatPeaIntercrop_2024_NY_87_subplot_2",1,2,87,9,7,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,70,0,0,37,28,97,109,108,NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"745",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"subplot",714143,"SpringOatPeaIntercrop_2024_NY_87_subplot_3",1,2,87,9,7,"test",NA,22.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,7,66,0,0,32,26,94,108,96,4.4,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"746",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"plot",711311,"SpringOatPeaIntercrop_2024_NY_88",1,2,88,9,8,"test",NA,NA,NA,NA,NA,230,85,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"747",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"subplot",713806,"SpringOatPeaIntercrop_2024_NY_88_subplot_1",1,2,88,9,8,"test",NA,NA,NA,NA,327.8,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,42,28,98,107,105,NA,NA,NA,217.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"748",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"subplot",713808,"SpringOatPeaIntercrop_2024_NY_88_subplot_2",1,2,88,9,8,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,23,98,113,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"749",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",202026,"IL17-1704",NA,NA,"subplot",713809,"SpringOatPeaIntercrop_2024_NY_88_subplot_3",1,2,88,9,8,"test",NA,23.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,13,29,97,110,108,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"750",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"plot",711251,"SpringOatPeaIntercrop_2024_NY_89",1,2,89,9,9,"test",NA,NA,NA,NA,NA,217,67,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"751",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"subplot",714365,"SpringOatPeaIntercrop_2024_NY_89_subplot_1",1,2,89,9,9,"test",NA,NA,NA,NA,341.1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,33,27,95,98,94,NA,NA,NA,238.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"752",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"subplot",714367,"SpringOatPeaIntercrop_2024_NY_89_subplot_2",1,2,89,9,9,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,28,96,109,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"753",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"subplot",714370,"SpringOatPeaIntercrop_2024_NY_89_subplot_3",1,2,89,9,9,"test",NA,50,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,31,29,92,100,106,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"754",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102120,"WARRIOR","SD120419",NA,"subplot",714414,"SpringOatPeaIntercrop_2024_NY_8_subplot_1",1,1,8,1,8,"test",NA,39.7,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,4,8,53,48,39,34,24,83,110,107,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NDP150412G",NA,NA,"NDP150412G","field"
"755",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102120,"WARRIOR","SD120419",NA,"subplot",714416,"SpringOatPeaIntercrop_2024_NY_8_subplot_2",1,1,8,1,8,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,20,65,71,63,29,24,87,107,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NDP150412G",NA,NA,"NDP150412G","field"
"756",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",102120,"WARRIOR","SD120419",NA,"subplot",714418,"SpringOatPeaIntercrop_2024_NY_8_subplot_3",1,1,8,1,8,"test",NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,10.7,NA,NA,1,14,58,69,67,23,19,85,105,113,NA,NA,NA,200.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NDP150412G",NA,NA,"NDP150412G","field"
"757",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510806,"SD180580","SD180580",NA,"plot",711338,"SpringOatPeaIntercrop_2024_NY_9",1,1,9,1,9,"test",NA,NA,NA,NA,NA,144,83,1,NA,NA,NA,NA,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"delta field pea","delta field pea","field"
"758",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"plot",711231,"SpringOatPeaIntercrop_2024_NY_90",1,2,90,9,10,"test",NA,NA,NA,NA,NA,135,57,7,NA,NA,NA,NA,35,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Organic 4010",NA,"Organic 4010","forage"
"759",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"subplot",714402,"SpringOatPeaIntercrop_2024_NY_90_subplot_1",1,2,90,9,10,"test",NA,NA,NA,NA,343.7,NA,NA,NA,NA,NA,NA,71.2,NA,NA,6,21,94,96,95,44,31,95,105,107,NA,NA,NA,191.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Organic 4010",NA,"Organic 4010","forage"
"760",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"subplot",714404,"SpringOatPeaIntercrop_2024_NY_90_subplot_2",1,2,90,9,10,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,19,95,102,43,30,27,96,97,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Organic 4010",NA,"Organic 4010","forage"
"761",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",87218,"SPURS","IL 95-1241,IL95-1241,IL951241,Spurs",NA,"subplot",714406,"SpringOatPeaIntercrop_2024_NY_90_subplot_3",1,2,90,9,10,"test",NA,28.6,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,2,16,93,91,90,20,27,89,96,97,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Organic 4010",NA,"Organic 4010","forage"
"762",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"plot",711283,"SpringOatPeaIntercrop_2024_NY_91",1,2,91,10,10,"test",NA,NA,NA,NA,NA,151,48,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"763",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"subplot",714264,"SpringOatPeaIntercrop_2024_NY_91_subplot_1",1,2,91,10,10,"test",NA,56.6,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0,0,0,0,0,18,29,96,116,112,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"764",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"subplot",714266,"SpringOatPeaIntercrop_2024_NY_91_subplot_2",1,2,91,10,10,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,26,94,116,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"765",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"subplot",714268,"SpringOatPeaIntercrop_2024_NY_91_subplot_3",1,2,91,10,10,"test",NA,NA,NA,NA,263.2,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,17,25,95,122,123,NA,NA,NA,409.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monoculture"
"766",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"plot",711309,"SpringOatPeaIntercrop_2024_NY_92",1,2,92,10,9,"test",NA,NA,NA,NA,NA,100,34,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"767",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"subplot",713996,"SpringOatPeaIntercrop_2024_NY_92_subplot_1",1,2,92,10,9,"test",NA,42.6,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,3,6,65,71,64,20,29,95,114,115,16.2,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"768",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"subplot",713998,"SpringOatPeaIntercrop_2024_NY_92_subplot_2",1,2,92,10,9,"test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,23,34,99,111,117,NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"769",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",510817,"OT2130","OT2130",NA,"subplot",714000,"SpringOatPeaIntercrop_2024_NY_92_subplot_3",1,2,92,10,9,"test",NA,NA,NA,NA,480.9,NA,NA,NA,NA,NA,NA,0,NA,NA,1,3,0,0,0,24,30,98,112,114,NA,NA,NA,77.4,NA,NA,NA,NA,"Icicle Winter Peas",NA,NA,NA,NA,NA,NA,NA,NA,"Icicle Winter Peas","forage"
"770",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",97779,"OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",NA,"plot",711228,"SpringOatPeaIntercrop_2024_NY_93",1,2,93,10,8,"test",NA,NA,NA,NA,NA,111,47,5,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NDP140510Y",NA,NA,NA,NA,"NDP140510Y","field"
"771",2024,5055,"Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials",6669,"SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented",1.26,NA,NA,NA,NA,"2024-May-03","2024-August-12",82,"Ithaca, NY",97779,"OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",NA,"subplot",714122,"SpringOatPeaIntercrop_2024_NY_93_subplot_1",1,2,93,10,8,"test",NA,NA,NA,NA,383.1,NA,NA,NA,NA,NA,NA,8.2,NA,NA,9,22,59,58,50,26,29,103,120,118,NA,NA,NA,172.4,NA,NA,NA,NA,NA,NA,NA,NA,"NDP140510Y",NA,NA,NA,NA,"NDP140510Y","field"
