"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705003","IL23-1753","IL23-1753","plot","735109","B4I_2025_NY_5204","1","5","5204","9","4","test","","733372","ND DAWN","","60","5","60","9.54348288494446","460.9","101.0191781","175","7","204","170","9.08307491517124","565","123.8356164","200","","","","","","1066.11741364936","214.4","","","","","","445.461231394023","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705003","IL23-1753","IL23-1753","subplot","737208","B4I_2025_NY_5204_subplot_1","1","5","5204","9","4","test","","","","","","","","","","","","","","","","","","","7","23","77","83","78","","","17","29","85","99","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705003","IL23-1753","IL23-1753","subplot","737209","B4I_2025_NY_5204_subplot_2","1","5","5204","9","4","test","","","","","","","","","","","","","","","","","","","11","23","70","85","83","","","26","32","84","99","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705003","IL23-1753","IL23-1753","subplot","737210","B4I_2025_NY_5204_subplot_3","1","5","5204","9","4","test","","","","","","","","","","","","","","","","","","","6","18","74","84","82","","","22","26","85","98","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","plot","735031","B4I_2025_NY_5205","1","5","5205","9","5","test","","733483","NDP150232Y","","60","5","60","8.65461874071815","438.5","93.54666667","170","1","200","177","8.76957981258916","453.1","96.66133333","205","","","","","","1054.61492745669","257.9","","","","","","509.966836666324","25.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","subplot","737289","B4I_2025_NY_5205_subplot_1","1","5","5205","9","5","test","","","","","","","","","","","","","","","","","","","5","18","76","84","80","","","9","30","89","97","103","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","subplot","737290","B4I_2025_NY_5205_subplot_2","1","5","5205","9","5","test","","","","","","","","","","","","","","","","","","","12","19","73","87","81","","","21","28","72","99","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","subplot","737291","B4I_2025_NY_5205_subplot_3","1","5","5205","9","5","test","","","","","","","","","","","","","","","","","","","7","24","79","90","84","","","23","35","84","105","96","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704662","IL23-3661","IL23-3661","plot","734951","B4I_2025_NY_5206","1","5","5206","9","6","test","","733373","NDP121714R","","60","10","60","8.35686551183101","","","170","2","197","175","9.30199288637863","","","197","","","","","","1055.03252894387","","","","","","","469.78320340465","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704662","IL23-3661","IL23-3661","subplot","737712","B4I_2025_NY_5206_subplot_1","1","5","5206","9","6","test","","","","","","","","","","","","","","","","","","","7","17","70","36","31","","","11","28","58","82","74","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704662","IL23-3661","IL23-3661","subplot","737713","B4I_2025_NY_5206_subplot_2","1","5","5206","9","6","test","","","","","","","","","","","","","","","","","","","13","16","75","39","32","","","29","30","66","85","82","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704662","IL23-3661","IL23-3661","subplot","737714","B4I_2025_NY_5206_subplot_3","1","5","5206","9","6","test","","","","","","","","","","","","","","","","","","","5","21","74","37","19","","","16","28","62","87","81","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514688","IL20-746","IL2020-746","plot","734873","B4I_2025_NY_5207","1","5","5207","9","7","test","","733479","NDP170202Y","","100","10","100","9.72840992198084","904.6","190.4421053","168","0","198","174","","170","35.78947368","200","","","","","","900.09090009","","","","","","","545.630344219753","24.8",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514688","IL20-746","IL2020-746","subplot","737037","B4I_2025_NY_5207_subplot_1","1","5","5207","9","7","test","","","","","","","","","","","","","","","","","","","4","13","70","38","31","","","14","27","64","74","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514688","IL20-746","IL2020-746","subplot","737038","B4I_2025_NY_5207_subplot_2","1","5","5207","9","7","test","","","","","","","","","","","","","","","","","","","3","24","61","73","40","","","11","30","77","87","78","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514688","IL20-746","IL2020-746","subplot","737039","B4I_2025_NY_5207_subplot_3","1","5","5207","9","7","test","","","","","","","","","","","","","","","","","","","12","25","82","73","56","","","32","33","89","87","81","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704634","IL23-1668","IL23-1668","plot","734899","B4I_2025_NY_5208","1","5","5208","9","8","test","","733364","NDP250157Y","","100","5","100","9.30072731703558","589","124","169","9","200","173","8.93909505851995","539.3","113.5368421","203","","","","","","1043.34263855024","250.6","","","","","","457.94132690295","19",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704634","IL23-1668","IL23-1668","subplot","737190","B4I_2025_NY_5208_subplot_1","1","5","5208","9","8","test","","","","","","","","","","","","","","","","","","","9","26","72","82","29","","","14","30","85","97","21","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704634","IL23-1668","IL23-1668","subplot","737191","B4I_2025_NY_5208_subplot_2","1","5","5208","9","8","test","","","","","","","","","","","","","","","","","","","14","25","74","90","33","","","19","30","87","101","25","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704634","IL23-1668","IL23-1668","subplot","737192","B4I_2025_NY_5208_subplot_3","1","5","5208","9","8","test","","","","","","","","","","","","","","","","","","","8","24","77","91","28","","","22","30","80","101","19","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","plot","734910","B4I_2025_NY_5209","1","5","5209","9","9","test","","733426","NDP170084G","","60","10","60","8.80042912470669","628.2","124.0888889","168","9","205","177","8.647652658873","535.4","105.7580247","210","","","","","","1048.0528291759","186.8","","","","","","371.416455169504","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737274","B4I_2025_NY_5209_subplot_1","1","5","5209","9","9","test","","","","","","","","","","","","","","","","","","","4","19","70","95","36","","","4","30","87","104","41","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737275","B4I_2025_NY_5209_subplot_2","1","5","5209","9","9","test","","","","","","","","","","","","","","","","","","","8","23","83","107","25","","","11","29","92","108","24","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737276","B4I_2025_NY_5209_subplot_3","1","5","5209","9","9","test","","","","","","","","","","","","","","","","","","","10","23","84","97","30","","","19","35","97","114","38","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544070","IL22-1256","","plot","734869","B4I_2025_NY_5210","1","5","5210","9","10","test","","733436","NDP250073Y","","5","5","5","8.98222195381312","806.5","169.7894737","170","8","199","174","","302","63.57894737","203","","","","","","914.18180904","","","","","","","475.832780453169","20",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544070","IL22-1256","","subplot","737337","B4I_2025_NY_5210_subplot_1","1","5","5210","9","10","test","","","","","","","","","","","","","","","","","","","5","20","77","86","83","","","21","29","81","102","95","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544070","IL22-1256","","subplot","737338","B4I_2025_NY_5210_subplot_2","1","5","5210","9","10","test","","","","","","","","","","","","","","","","","","","13","21","72","92","71","","","30","31","80","105","81","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544070","IL22-1256","","subplot","737339","B4I_2025_NY_5210_subplot_3","1","5","5210","9","10","test","","","","","","","","","","","","","","","","","","","4","17","69","81","79","","","11","28","72","98","96","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704541","IL23-2954","IL23-2954","plot","734909","B4I_2025_NY_5211","1","5","5211","9","11","test","","733394","NDP250147G","","20","5","20","8.87392582278611","692.7","133.5325301","174","8","207","175","8.91418657074451","391.1","75.39277108","205","","","","","","1044.5423205611","211.9","","","","","","424.175419293081","",""
