studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 157|COMP:0000019,Above ground dry biomass - g|day 172|COMP:0000020,Above ground dry biomass - g|day 192|COMP:0000021,Above ground dry biomass - g|day 214|COMP:0000022,Ear emergence|day 164|COMP:0000014,Ear emergence|day 171|COMP:0000015,Grain weight - g|day 221|COMP:0000029,Grain yield - g/m2|CO_350:0000260,Lodging severity - 0-9 Rating|day 181|COMP:0000016,Lodging severity - 0-9 Rating|day 186|COMP:0000017,Lodging severity - 0-9 Rating|day 221|COMP:0000018,Oat maturity - %|day 191|COMP:0000011,Oat maturity - %|day 200|COMP:0000012,Oat maturity - %|day 206|COMP:0000013,Pea above ground dry biomass - g|day 157|COMP:0000031,Pea above ground dry biomass - g|day 172|COMP:0000032,Pea above ground dry biomass - g|day 192|COMP:0000033,Pea above ground dry biomass - g|day 214|COMP:0000034,Pea flowering - y/n|day 164|COMP:0000035,Pea flowering - y/n|day 171|COMP:0000036,Pea fruiting - y/n|day 171|COMP:0000037,Pea grain weight - g|day 221|COMP:0000038,Pea grain yield - g/m2|COMP:0000049,Pea maturity - %|day 191|COMP:0000046,Pea maturity - %|day 200|COMP:0000047,Pea maturity - %|day 206|COMP:0000048,Pea plant establishment - plants/m2|day 153|COMP:0000045,Pea plant height - cm|day 164|COMP:0000040,Pea plant height - cm|day 180|COMP:0000041,Pea plant height - cm|day 186|COMP:0000042,Pea plant height - cm|day 200|COMP:0000043,Pea plant height - cm|day 208|COMP:0000044,Plant establishment - plants/m2|day 153|COMP:0000028,Plant height - cm|day 164|COMP:0000023,Plant height - cm|day 180|COMP:0000024,Plant height - cm|day 186|COMP:0000025,Plant height - cm|day 200|COMP:0000026,Plant height - cm|day 208|COMP:0000027,notes,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_AUSTRIAN FIELD PEAS,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_DS Admiral,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Frostmaster Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Icicle Winter Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Maxum,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Dawn,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Victory,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP140510Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150231Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150412G,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Organic 4010,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_delta field pea
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",88062,CORRAL,"Corral,CV-378,IL00-7267,IL007267",subplot,701505,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_64_subplot_2,1,3,64,4,17,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555556,44,60,60,60,62,150.7936508,49,80,85,79,74,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",88062,CORRAL,"Corral,CV-378,IL00-7267,IL007267",subplot,701506,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_64_subplot_3,1,3,64,4,17,test,,,,99.7,,,,,,,,,,,,,,89.6,,,,,,,,,,47.61904762,42,60,60,55,61,166.6666667,50,75,80,76,90,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",plot,548230,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_65,1,3,65,4,16,test,,,,,,1,1,173.1,76.32275132,1,1,7,5,80,90,,,,,0,0,0,346.8,152.9100529,0,20,95,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",subplot,701279,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_65_subplot_1,1,3,65,4,16,test,,23.8,,,,,,,,,,,,,,1,,,,,,,,,,,,7.936507937,36,80,100,61,60,198.4126984,48,60,60,58,56,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",subplot,701280,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_65_subplot_2,1,3,65,4,16,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,40,85,120,38,35,142.8571429,55,75,80,5,20,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",subplot,701281,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_65_subplot_3,1,3,65,4,16,test,,,,56.6,,,,,,,,,,,,,,27.8,,,,,,,,,,23.80952381,42,100,120,43,26,103.1746032,50,75,75,20,12,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",108381,EXCEL,Excel,plot,548211,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_66,1,3,66,4,15,test,,,,,,1,1,159.6,70.37037037,0,0,0,10,90,95,,,,,1,1,0,262.4,115.696649,10,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",108381,EXCEL,Excel,subplot,701393,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_66_subplot_1,1,3,66,4,15,test,,,,51.2,,,,,,,,,,,,,,96.9,,,,,,,,,,39.68253968,42,75,80,76,79,174.6031746,44,65,65,74,65,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",108381,EXCEL,Excel,subplot,701394,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_66_subplot_2,1,3,66,4,15,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36507937,46,70,75,67,77,380.952381,50,60,75,80,87,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",108381,EXCEL,Excel,subplot,701395,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_66_subplot_3,1,3,66,4,15,test,,26.1,,,,,,,,,,,,,,14.9,,,,,,,,,,,,15.87301587,49,77,80,74,73,238.0952381,58,83,90,74,78,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510800,SD170935,SD170935,plot,548284,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_67,1,3,67,4,14,test,,,,,,,,,NA,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510800,SD170935,SD170935,subplot,701267,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_67_subplot_1,1,3,67,4,14,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510800,SD170935,SD170935,subplot,701268,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_67_subplot_2,1,3,67,4,14,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510800,SD170935,SD170935,subplot,701269,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_67_subplot_3,1,3,67,4,14,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",plot,548218,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_68,1,3,68,4,13,test,,,,,,1,1,104.5,46.07583774,0,0,0,45,80,100,,,,,1,1,1,230.6,101.675485,10,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",subplot,701438,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_68_subplot_1,1,3,68,4,13,test,,5,,,,,,,,,,,,,,12.6,,,,,,,,,,,,47.61904762,44,70,65,76,76,79.36507937,47,60,75,80,76,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",subplot,701439,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_68_subplot_2,1,3,68,4,13,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,46,75,70,73,68,111.1111111,55,75,85,81,76,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",subplot,701440,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_68_subplot_3,1,3,68,4,13,test,,,,72.6,,,,,,,,,,,,,,80,,,,,,,,,,55.55555556,43,65,65,69,64,182.5396825,50,75,85,80,56,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",plot,548282,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_69,1,3,69,4,12,test,,,,,,1,1,38.8,17.10758377,3,3,9,5,60,90,,,,,0,1,0,200,88.18342152,0,70,90,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",subplot,701372,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_69_subplot_1,1,3,69,4,12,test,,24.5,,,,,,,,,,,,,,12.7,,,,,,,,,,,,63.49206349,51,93,75,60,51,285.7142857,47,55,20,5,28,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",subplot,701373,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_69_subplot_2,1,3,69,4,12,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.74603175,54,110,80,77,60,246.031746,45,60,20,5,13,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",subplot,701374,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_69_subplot_3,1,3,69,4,12,test,,,,20.1,,,,,,,,,,,,,,76,,,,,,,,,,55.55555556,52,110,100,58,46,126.984127,46,70,30,30,55,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",subplot,701351,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_6_subplot_1,1,1,6,1,6,test,,,,,45.9,,,,,,,,,,,,,,71.6,,,,,,,,,119.047619,45,65,70,69,74,214.2857143,45,75,70,73,79,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",subplot,701352,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_6_subplot_2,1,1,6,1,6,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555556,55,78,70,73,73,174.6031746,40,75,60,70,66,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97970,ESKER,"Esker,WI X8179-2,WIX8179-2",subplot,701353,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_6_subplot_3,1,1,6,1,6,test,,15.4,,,,,,,,,,,,,,17.2,,,,,,,,,,,,39.68253968,50,75,70,66,67,126.984127,40,75,75,68,62,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510806,SD180580,SD180580,plot,548287,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_7,1,1,7,1,7,test,,,,,,0,1,124.1,54.71781305,0,0,0,0,60,95,,,,,1,1,1,264.5,116.622575,30,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,plot,548254,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_70,1,3,70,4,11,test,,,,,,1,1,153,67.46031746,0,0,0,,40,95,,,,,0,1,1,278.8,122.9276896,0,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,subplot,701258,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_70_subplot_1,1,3,70,4,11,test,,12.5,,,,,,,,,,,,,,6.6,,,,,,,,,,,,23.80952381,45,70,70,79,67,119.047619,44,70,75,79,78,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,subplot,701259,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_70_subplot_2,1,3,70,4,11,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.42857143,45,73,70,68,70,269.8412698,49,88,100,91,86,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,subplot,701260,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_70_subplot_3,1,3,70,4,11,test,,,,,87.9,,,,,,,,,,,,,,93.7,,,,,,,,,55.55555556,44,75,70,69,69,333.3333333,51,92,80,81,76,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",202122,IL17-7334,17-7334,plot,548270,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_71,1,3,71,4,10,test,,,,,,1,1,174.3,76.85185185,0,0,0,75,95,100,,,,,1,1,1,285,125.6613757,70,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",202122,IL17-7334,17-7334,subplot,701387,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_71_subplot_1,1,3,71,4,10,test,,38.3,,,,,,,,,,,,,,20.5,,,,,,,,,,,,39.68253968,34,50,55,56,55,174.6031746,40,55,50,45,48,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",202122,IL17-7334,17-7334,subplot,701388,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_71_subplot_2,1,3,71,4,10,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.42857143,42,60,65,58,60,174.6031746,48,60,65,61,61,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",202122,IL17-7334,17-7334,subplot,701389,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_71_subplot_3,1,3,71,4,10,test,,,,31.9,,,,,,,,,,,,,,121.3,,,,,,,,,,31.74603175,42,80,65,72,76,55.55555556,40,62,65,59,61,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510809,SD181377,SD181377,plot,548242,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_72,1,3,72,4,9,test,,,,,,0,1,64.2,28.30687831,1,0,9,,60,95,,,,,0,0,0,229.2,101.0582011,0,30,90,,,,,,,,,,,,," (Operator: dwaring87, Time: )",1,,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510809,SD181377,SD181377,subplot,701336,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_72_subplot_1,1,3,72,4,9,test,,,,,56.6,,,,,,,,,,,,,,86.2,,,,,,,,,39.68253968,41,105,130,77,69,103.1746032,40,74,65,54,53,,1,,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510809,SD181377,SD181377,subplot,701337,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_72_subplot_2,1,3,72,4,9,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555556,45,115,130,79,53,134.9206349,43,75,60,36,22,,1,,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510809,SD181377,SD181377,subplot,701338,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_72_subplot_3,1,3,72,4,9,test,,25,,,,,,,,,,,,,,13.1,,,,,,,,,,,,55.55555556,47,115,115,64,36,174.6031746,46,70,65,45,20,,1,,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,plot,548236,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_73,1,3,73,4,8,test,,,,,,0,1,0.5,0.220458554,7,3,9,,70,95,,,,,0,1,0,189.1,83.37742504,0,80,95,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,subplot,701264,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_73_subplot_1,1,3,73,4,8,test,,,,,8.5,,,,,,,,,,,,,,86.6,,,,,,,,,63.49206349,46,58,60,50,36,198.4126984,40,53,30,5,15,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,subplot,701265,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_73_subplot_2,1,3,73,4,8,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,60,65,75,51,26,47.61904762,45,37,20,5,5,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,subplot,701266,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_73_subplot_3,1,3,73,4,8,test,,,19.3,,,,,,,,,,,,,,63.4,,,,,,,,,,,7.936507937,49,71,85,50,25,111.1111111,41,42,30,5,5,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510819,MN18038X_008,"MN-18038X-008,MN18038X-008,MN18038X008",plot,548272,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_74,1,3,74,4,7,test,,,,,,0,1,237.5,104.7178131,0,0,6,0,70,80,,,,,0,1,0,208.2,91.7989418,50,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,1,,,
