"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","plot","733842","B4I_2025_AL_1251","1","1","1251","7","11","test","","733359","NDP250169Y","","122","3","115","4","16","16","47","13","23","23","89",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","subplot","735630","B4I_2025_AL_1251_subplot_1","1","1","1251","7","11","test","","","","","","","","2","","20","52","14","","27","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","subplot","735631","B4I_2025_AL_1251_subplot_2","1","1","1251","7","11","test","","","","","","","","5","","20","49","14","","24","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","subplot","735632","B4I_2025_AL_1251_subplot_3","1","1","1251","7","11","test","","","","","","","","4","","16","47","13","","23","89",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704904","IL23-965","IL23-965","plot","733870","B4I_2025_AL_1252","1","1","1252","7","12","test","","733285","NDP170253Y","","125","2","119","3","12","12","52","15","23","23","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704904","IL23-965","IL23-965","subplot","736527","B4I_2025_AL_1252_subplot_1","1","1","1252","7","12","test","","","","","","","","3","","10","60","14","","17","86",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704904","IL23-965","IL23-965","subplot","736528","B4I_2025_AL_1252_subplot_2","1","1","1252","7","12","test","","","","","","","","4","","12","34","12","","18","77",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704904","IL23-965","IL23-965","subplot","736529","B4I_2025_AL_1252_subplot_3","1","1","1252","7","12","test","","","","","","","","3","","12","52","15","","23","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704784","IL23-251","IL23-251","plot","733856","B4I_2025_AL_1253","1","1","1253","7","13","test","","733330","NDP170056G","","122","2","115","5","10","10","46","10","20","20","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704784","IL23-251","IL23-251","subplot","736194","B4I_2025_AL_1253_subplot_1","1","1","1253","7","13","test","","","","","","","","1","","10","40","12","","24","77",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704784","IL23-251","IL23-251","subplot","736195","B4I_2025_AL_1253_subplot_2","1","1","1253","7","13","test","","","","","","","","4","","18","42","9","","21","62",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704784","IL23-251","IL23-251","subplot","736196","B4I_2025_AL_1253_subplot_3","1","1","1253","7","13","test","","","","","","","","5","","10","46","10","","20","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704822","IL23-1628","IL23-1628","plot","733911","B4I_2025_AL_1254","1","1","1254","7","14","test","","733282","NDP250036Y","","119","5","115","5","18","18","64","14","24","24","97",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704822","IL23-1628","IL23-1628","subplot","735639","B4I_2025_AL_1254_subplot_1","1","1","1254","7","14","test","","","","","","","","3","","18","50","9","","28","92",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704822","IL23-1628","IL23-1628","subplot","735640","B4I_2025_AL_1254_subplot_2","1","1","1254","7","14","test","","","","","","","","3","","17","61","13","","24","96",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704822","IL23-1628","IL23-1628","subplot","735641","B4I_2025_AL_1254_subplot_3","1","1","1254","7","14","test","","","","","","","","5","","18","64","14","","24","97",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704804","IL23-3434","IL23-3434","plot","733577","B4I_2025_AL_1255","1","1","1255","7","15","test","","733498","NDP250119G","","125","8","119","7","18","18","52","12","20","20","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704804","IL23-3434","IL23-3434","subplot","736689","B4I_2025_AL_1255_subplot_1","1","1","1255","7","15","test","","","","","","","","3","","20","50","15","","25","77",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704804","IL23-3434","IL23-3434","subplot","736690","B4I_2025_AL_1255_subplot_2","1","1","1255","7","15","test","","","","","","","","4","","14","50","14","","23","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704804","IL23-3434","IL23-3434","subplot","736691","B4I_2025_AL_1255_subplot_3","1","1","1255","7","15","test","","","","","","","","7","","18","52","12","","20","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","plot","733774","B4I_2025_AL_1256","1","1","1256","7","16","test","","733352","NDP250052Y","","125","2","119","1","18","18","50","17","22","22","72",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","subplot","736038","B4I_2025_AL_1256_subplot_1","1","1","1256","7","16","test","","","","","","","","5","","13","50","16","","18","62",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","subplot","736039","B4I_2025_AL_1256_subplot_2","1","1","1256","7","16","test","","","","","","","","6","","20","41","15","","23","71",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530614","IL21-4039","","subplot","736040","B4I_2025_AL_1256_subplot_3","1","1","1256","7","16","test","","","","","","","","1","","18","50","17","","22","72",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","plot","733756","B4I_2025_AL_1257","1","1","1257","7","17","test","","733450","NDP250027G","","125","7","119","2","17","17","49","11","20","20","69",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","subplot","736545","B4I_2025_AL_1257_subplot_1","1","1","1257","7","17","test","","","","","","","","5","","18","54","13","","22","76",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","subplot","736546","B4I_2025_AL_1257_subplot_2","1","1","1257","7","17","test","","","","","","","","2","","18","45","12","","21","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","subplot","736547","B4I_2025_AL_1257_subplot_3","1","1","1257","7","17","test","","","","","","","","2","","17","49","11","","20","69",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544078","IL22-4235","","plot","733825","B4I_2025_AL_1258","1","1","1258","7","18","test","","733440","NDP250122Y","","125","1","119","6","15","15","49","8","21","21","97",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544078","IL22-4235","","subplot","735663","B4I_2025_AL_1258_subplot_1","1","1","1258","7","18","test","","","","","","","","4","","10","47","12","","23","100",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544078","IL22-4235","","subplot","735664","B4I_2025_AL_1258_subplot_2","1","1","1258","7","18","test","","","","","","","","4","","12","49","14","","23","98",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","544078","IL22-4235","","subplot","735665","B4I_2025_AL_1258_subplot_3","1","1","1258","7","18","test","","","","","","","","6","","15","49","8","","21","97",""
