"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Above ground dry biomass - g|day 154|COMP:0000067","Above ground dry biomass - g|day 178|COMP:0000068","Above ground dry biomass - g|day 199|COMP:0000069","Above ground dry biomass - g|day 217|COMP:0000070","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Lodging severity - 0-9 Rating|CO_350:0005007","Pea above ground dry biomass - g|day 154|COMP:0000083","Pea above ground dry biomass - g|day 178|COMP:0000084","Pea above ground dry biomass - g|day 199|COMP:0000085","Pea above ground dry biomass - g|day 217|COMP:0000086","Pea grain weight - g|COMP:0000009","Pea grain yield - g/m2|COMP:0000049","Pea plant establishment - plants/ft2|COMP:0000052","Pea plant height - cm|day 151|COMP:0000087","Pea plant height - cm|day 176|COMP:0000088","Pea plant height - cm|day 196|COMP:0000089","Pea plant height - cm|day 214|COMP:0000090","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|day 151|COMP:0000075","Plant height - cm|day 176|COMP:0000076","Plant height - cm|day 196|COMP:0000077","Plant height - cm|day 214|COMP:0000078","Weed above ground dry biomass - g|day 154|COMP:0000079","Weed above ground dry biomass - g|day 178|COMP:0000080","Weed above ground dry biomass - g|day 199|COMP:0000081","Weed above ground dry biomass - g|day 217|COMP:0000082","notes","SpringOatPeaIntercrop_2024_NY_AUSTRIAN FIELD PEAS","SpringOatPeaIntercrop_2024_NY_DS Admiral","SpringOatPeaIntercrop_2024_NY_Frostmaster Peas","SpringOatPeaIntercrop_2024_NY_Icicle Winter Peas","SpringOatPeaIntercrop_2024_NY_Maxum","SpringOatPeaIntercrop_2024_NY_ND Dawn","SpringOatPeaIntercrop_2024_NY_ND Victory","SpringOatPeaIntercrop_2024_NY_NDP140510Y","SpringOatPeaIntercrop_2024_NY_NDP150231Y","SpringOatPeaIntercrop_2024_NY_NDP150412G","SpringOatPeaIntercrop_2024_NY_Organic 4010","SpringOatPeaIntercrop_2024_NY_delta field pea"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97939","SABER","CV-377,IL02-8658","","subplot","713771","SpringOatPeaIntercrop_2024_NY_26_subplot_2","1","1","26","3","6","test","","","","","","","","","","","","","","","0","0","0","0","0","27","26","92","97","97","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97939","SABER","CV-377,IL02-8658","","subplot","713773","SpringOatPeaIntercrop_2024_NY_26_subplot_3","1","1","26","3","6","test","","","","255.3","","","","","","","0","","","","0","0","0","0","0","21","24","95","98","102","","","167.6","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","plot","711361","SpringOatPeaIntercrop_2024_NY_27","1","1","27","3","7","test","","","","","","300","97","3","","","","","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","subplot","713679","SpringOatPeaIntercrop_2024_NY_27_subplot_1","1","1","27","3","7","test","","","","","302.6","","","","","","","0","","","0","0","0","0","0","17","24","93","104","104","","","","175.8","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","subplot","713681","SpringOatPeaIntercrop_2024_NY_27_subplot_2","1","1","27","3","7","test","","","","","","","","","","","","","","","0","0","0","0","0","12","23","89","106","108","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","subplot","713683","SpringOatPeaIntercrop_2024_NY_27_subplot_3","1","1","27","3","7","test","","47.9","","","","","","","0","","","","","","0","0","0","0","0","33","26","86","104","108","27.2","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","plot","711295","SpringOatPeaIntercrop_2024_NY_28","1","1","28","3","8","test","","","","","","262","118","2","","","","","3","1","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","subplot","714372","SpringOatPeaIntercrop_2024_NY_28_subplot_1","1","1","28","3","8","test","","","","","296.3","","","","","","","34.9","","","10","17","58","75","64","14","21","92","112","116","","","","158","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","subplot","714374","SpringOatPeaIntercrop_2024_NY_28_subplot_2","1","1","28","3","8","test","","","","","","","","","","","","","","","5","22","55","36","49","55","29","90","108","109","","","","","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","","subplot","714376","SpringOatPeaIntercrop_2024_NY_28_subplot_3","1","1","28","3","8","test","","16","","","","","","","1.4","","","","","","0","13","49","47","64","5","24","88","109","106","27.1","","","","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","plot","711267","SpringOatPeaIntercrop_2024_NY_29","1","1","29","3","9","test","","","","","","30","13","2","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","subplot","713799","SpringOatPeaIntercrop_2024_NY_29_subplot_1","1","1","29","3","9","test","","","100.2","","","","","","","20.6","","","","","2","12","49","60","45","8","18","93","104","97","","153.2","","","","","","","","","","","","","1","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","subplot","713801","SpringOatPeaIntercrop_2024_NY_29_subplot_2","1","1","29","3","9","test","","","","","","","","","","","","","","","0","15","62","56","64","33","29","94","96","94","","","","","","","","","","","","","","","1","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","subplot","713803","SpringOatPeaIntercrop_2024_NY_29_subplot_3","1","1","29","3","9","test","","","","206.5","","","","","","","80.8","","","","8","23","70","66","58","37","31","96","105","103","","","192.4","","","","","","","","","","","","1","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714002","SpringOatPeaIntercrop_2024_NY_2_subplot_1","1","1","2","1","2","test","","","","182.7","","","","","","","11","","","","6","16","69","60","68","32","30","98","111","113","","","294.1","","","","1","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714004","SpringOatPeaIntercrop_2024_NY_2_subplot_2","1","1","2","1","2","test","","","","","","","","","","","","","","","6","15","78","70","68","28","26","94","101","102","","","","","","","1","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714006","SpringOatPeaIntercrop_2024_NY_2_subplot_3","1","1","2","1","2","test","","34.5","","","","","","","6","","","","","","3","12","66","69","63","24","24","90","105","110","15.1","","","","","","1","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","plot","711271","SpringOatPeaIntercrop_2024_NY_3","1","1","3","1","3","test","","","","","","78","41","5","","","","","6","3","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","plot","711170","SpringOatPeaIntercrop_2024_NY_30","1","1","30","3","10","test","","","","","","51","22","2","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","subplot","714205","SpringOatPeaIntercrop_2024_NY_30_subplot_1","1","1","30","3","10","test","","","217.8","","","","","","","0","","","","","0","0","0","0","0","29","28","93","98","104","","112","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","subplot","714207","SpringOatPeaIntercrop_2024_NY_30_subplot_2","1","1","30","3","10","test","","","","","","","","","","","","","","","0","0","0","0","0","33","30","95","103","101","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","","subplot","714209","SpringOatPeaIntercrop_2024_NY_30_subplot_3","1","1","30","3","10","test","","","","135.1","","","","","","","0","","","","0","0","0","0","0","17","24","94","95","99","","","273.6","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","plot","711336","SpringOatPeaIntercrop_2024_NY_31","1","1","31","4","10","test","","","","","","194","92","3","","","","","7","3","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","subplot","714181","SpringOatPeaIntercrop_2024_NY_31_subplot_1","1","1","31","4","10","test","","","","273","","","","","","","38.7","","","","8","15","68","67","69","18","22","90","110","111","","","152.8","","","","","","","","","","1","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","subplot","714183","SpringOatPeaIntercrop_2024_NY_31_subplot_2","1","1","31","4","10","test","","","","","","","","","","","","","","","7","14","67","70","43","39","24","104","103","112","","","","","","","","","","","","","1","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","subplot","714185","SpringOatPeaIntercrop_2024_NY_31_subplot_3","1","1","31","4","10","test","","","170.7","","","","","","","5.6","","","","","1","17","41","42","43","11","21","92","109","111","","115.5","","","","","","","","","","","1","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499042","RUSHMORE","Rushmore,SD140515","","plot","711344","SpringOatPeaIntercrop_2024_NY_32","1","1","32","4","9","test","","","","","","139","51","5","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
